Title,Address,Link,Category,Rating,Website,Phone,Images,Categories,Latitude,Longitude
Burrito Masters,"Burrito Masters, 480 Brant St, Burlington, ON L7R 2G4, Canada",https://www.google.com/maps/place/Burrito+Masters/data=!4m7!3m6!1s0x882c9e24edb60047:0x34990fc4dfb0d271!8m2!3d43.327088!4d-79.80014!16s%2Fg%2F1hc1h63sk!19sChIJRwC27SSeLIgRcdKw38QPmTQ?authuser=0&hl=en&rclk=1,Mexican restaurant,4.2,http://www.burritomasters.ca/,+1 289-245-1010,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMPELBGUXJ7lJXRaXLieU8viCgfY-0h2sTD5Zp_=w397-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO2tW0k-aRxJ2Ssre4JwDu6JuMtuoYmrUYydKAq=w397-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOtTUzfGw-jnLQoQS0XS4a5GwSHzkHdsuX9YR3J=w224-h398-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNdAJGEzKvHZ5Kyf_XSteZ0zN9lwaMcc-43exNp=w447-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMFj5H7ZBoZQ5xbEjfPcddkN13DiNonr24qIuvT=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN5Ox3-j6i6UZ25-sYpYmJFSVMIIRYbGmEWeOSC=w529-h298-k-no', 'title': 'Take-out'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN69HQKswzaT2Cd8eD-ERoUWV62ELQr5MQojIMa=w397-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xpGk0NT3voO5djnSI-20XQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=242.02199&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]",['Mexican restaurant'],43.327088,-79.80014
Norky's Peruvian Restaurant,"Norky's Peruvian Restaurant, 475 New Brunswick Ave, Perth Amboy, NJ 08861, United States",https://www.google.com/maps/place/Norky%27s+Peruvian+Restaurant/data=!4m7!3m6!1s0x89c3ca7652832bef:0x6a497f596ada6064!8m2!3d40.517538!4d-74.279708!16s%2Fg%2F1tgx2zjr!19sChIJ7yuDUnbKw4kRZGDaall_SWo?authuser=0&hl=en&rclk=1,Peruvian restaurant,3.8,https://www.norkysrestaurant.com/,+1 732-442-1383,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMWmEwUe6UIIksqTqiZncJtyRLV4mOrcLCpyIlP=w529-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMTalV_d8mG_i0YG3L5avHbJM7wVPFRZrzkC0Ti=w224-h336-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOlhrB16UDgk0nJZqxZ5vvl0JFCu1I0DPG3OgDz=w456-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOur11xF8bBqZoiF5eIaKb6QesXjoeLJ8L0bluv=w224-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNgL2TUr_8iMw3xpAcbesKtenqKvmPiQQ8i1vPA=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMjiy6I2ElevHqwMNY1c4lW-lfH2wP5biD77rmf=w224-h298-k-no', 'title': 'Take-out'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNYy7lLroOUY8gZUa68by97XIM_wX-pGndymBX3=w224-h298-k-no', 'title': 'Jalea'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMa8vXqYo3JyfavalLVRMaTjsO3P_xc1QSlzfMl=w531-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bjq2RalQWW5BKbc1ki2T9w&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=203.37215&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]",['Peruvian restaurant'],40.517538,-74.279708
Roger's Kitchen,"Roger's Kitchen, 71 Camden Rd, London NW1 9EU, United Kingdom",https://www.google.com/maps/place/Roger%27s+Kitchen/data=!4m7!3m6!1s0x48761b1c356c9a43:0x408a81fb3875ab0d!8m2!3d51.5424535!4d-0.1380442!16s%2Fg%2F11mtk0z5l6!19sChIJQ5psNRwbdkgRDat1OPuBikA?authuser=0&hl=en&rclk=1,Caribbean restaurant,4.7,http://rogerskitchen.co.uk/,+44 20 8066 0747,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMeSdE2ssCXCz-ShZh-t_LQcsygq9kdLAlZu594=w446-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO3H1Sg5gzEI6uUkgaPlGV7Ne3cCY_o4VcWBwoc=w224-h497-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMfO02-ZpDhdL4WXUglAmONzOLvTW1m-QYW-ngL=w224-h398-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMY3GkF5gD_Bsi9iGuIzJZ5hT9vNNZrcqfYnAek=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOfXhpIoYrQisXG3B6bWGIK9xa45IVU2OcUDnmn=w446-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNilMuksP2YMIu9sQYK2UZ4s4AFvyUxgmEa4wWt=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNIW-tk8wffGgGlXtOPHQKAK8Jr5tl2hOyD0PR1=w224-h298-k-no', 'title': 'Sea bass'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN2_FHxY4Ax_KF5RkNSJOmRNaGJbi4-TDQdHeji=w446-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMER456plrpfcQfehMFty0OIYRYUVm2iCB47vZo=w224-h298-k-no-pi-10-ya60.000004-ro-0-fo100', 'title': 'Street View & 360Â¬âˆž'}]","['Caribbean restaurant', 'Cocktail bar']",51.5424535,-0.1380442
Zuhayrat Alsham Takeaway Aberdeen,"Zuhayrat Alsham Takeaway Aberdeen, 36 Bridge St, Aberdeen AB11 6JN, United Kingdom",https://www.google.com/maps/place/Zuhayrat+Alsham+Takeaway+Aberdeen/data=!4m7!3m6!1s0x48840f5a34a8cbd5:0xb2cd804484714b65!8m2!3d57.144438!4d-2.1011876!16s%2Fg%2F11fq8nllsh!19sChIJ1cuoNFoPhEgRZUtxhESAzbI?authuser=0&hl=en&rclk=1,Takeout restaurant,4.2,,+44 1224 580648,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMwNyMwy6xt2SGMJharqgQzCpVCRobuvtZoOLm4=w329-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNiTlcV8n9hTOwgmqryr1GcUSLLZmUOgDem54SD=w529-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNDImTzMk4-xsZKeqmETIJEn6nvmnWxU_aov4Rx=w298-h298-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNNFARZjoC4lrfXXb372gDqi4DMDFsnbEH87rhT=w355-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNmgOgSZrUMUiz4WkQcXtOno6wZoFZfDUb67YZI=w529-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNi7hYCIbHr0c8WWfkWQAPdyMr4C3IGMxgaIFoX=w662-h298-k-no', 'title': 'Take-out'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP26H_8iISDMpfszpwPvdCSjavHUzYzNHLHiXUY=w561-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_cpOciSeNdatKRl4BpmIXg&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=224.34505&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Takeout restaurant', 'Grill', 'Falafel restaurant', 'Kebab shop', 'Restaurant', 'Shawarma restaurant']",57.144438,-2.1011876
La Sagola,"La Sagola, Via della Libertâˆšâ€ , 104, 16129 Genova GE, Italy",https://www.google.com/maps/place/La+Sagola/data=!4m7!3m6!1s0x12d343b8672e6047:0x9a394f7313600c29!8m2!3d44.3987962!4d8.9478885!16s%2Fg%2F1tjbjhfj!19sChIJR2AuZ7hD0xIRKQxgE3NPOZo?authuser=0&hl=en&rclk=1,Pizza restaurant,4.1,http://www.lasagola.it/,+39 010 588490,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNx7QWaJd0vTtusHxanZP4VK_pEEV11ywfo0gi8=w224-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMIQWLRR6nV1WzpczisJtM6NMYf__Q5ettKkSQI=w231-h298-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP2Asa4BoO2GtFEhny_rFio4px3x6-HGT2fDbSj=w224-h398-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPlIlis-Opjoces-x9suY8TWmaoRZNb3oVuTGeh=w224-h327-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMQ6atMJ77xcj7OvFIeme634vD68kxOuOJ8IUkK=w397-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNaNIPQh4YMn2SL4AyX3qJmC0VFTh0vK-c0Ria0=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMjnykjQMtHPbf9xie59OXXCCZb-cKY-AHIchBB=w397-h298-k-no', 'title': 'Prosciutto'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM5cU2g400-p1xL1rlPjxd4TiBkCW_-27taQaFn=w529-h298-k-no', 'title': 'Spaghetti'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOwRA_9HbbbdoTeYv_yulZoZd2RwL4ksj3T54zJ=w224-h398-k-no', 'title': 'Pizza'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNx7QWaJd0vTtusHxanZP4VK_pEEV11ywfo0gi8=w224-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tj6OVou7rMUq07H0QrdOYQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=119.637535&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Pizza restaurant', 'Italian restaurant', 'Seafood restaurant']",44.3987962,8.9478885
Tropea Ristorante Italiano,"Tropea Ristorante Italiano, 16156 NE 87th St, Redmond, WA 98052, United States",https://www.google.com/maps/place/Tropea+Ristorante+Italiano/data=!4m7!3m6!1s0x549072ad87930c91:0x24b90307fddcbe93!8m2!3d47.6800975!4d-122.1235699!16s%2Fg%2F1ts2zzy9!19sChIJkQyTh61ykFQRk77c_QcDuSQ?authuser=0&hl=en&rclk=1,Italian restaurant,4.5,http://www.ristorantetropea.com/,,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNVWdbq0VciVkScK22PVKmcM47AQkvxeQ9m35Nr=w396-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMUu1dFMM-FqaM8Z9-4tF5xzOPCnlc_CjzfZ_H1=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNSAE4e2KCch7oND89yeelcgPOOwT3sojL3DfsR=w613-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMCWaUpT_XVhCSrG8zUyxS9ZOOhgPVl2WLcz2X1=w224-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN2Tp6zluF6t6yN0Fewh3V-IbZdQ_VpxkrjQCs9=w397-h298-k-no', 'title': 'Lasagna'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNwqldtLmJNbJjVQukWvN9FlKZuWpmkMTMagbKq=w397-h298-k-no', 'title': 'Tiramisu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNkeQme3dclYXX9phzfUE2MG5sZqPneSxZFgsIg=w484-h298-k-no', 'title': 'Spaghetti'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qG-Fkv10UZnZYBr9GlBm8w&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=281.11438&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Italian restaurant', 'Restaurant']",47.6800975,-122.1235699
Farmer Boys,"Farmer Boys, 1766 Kendall Dr, San Bernardino, CA 92407, United States",https://www.google.com/maps/place/Farmer+Boys/data=!4m7!3m6!1s0x80c3518de2e80335:0x8b3121697b7ed798!8m2!3d34.1772791!4d-117.3325603!16s%2Fg%2F1tctryx7!19sChIJNQPo4o1Rw4ARmNd-e2khMYs?authuser=0&hl=en&rclk=1,Fast food restaurant,4.3,https://www.farmerboys.com/locations/san-bernardino-kendall-dr,+1 909-473-1717,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPNRw180CHfh6cQJZafw5V1uBGx-YN4w0JOxhKJ=w298-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPD0C5ODi24YimhCWUjsxMBc8hAgkPkyO_8GLh7=w587-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOx-y5HH8fIWA0buPnwRKX7QPlMyj8FLajBVn-N=w224-h398-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOJ_eBQcAKq8_-Qxdb2S5y5I9zPFUY2EncuGIUM=w473-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM5nw2zLJExEtbqC-K87OPeZSnjpxMkLNsaPTse=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOqeDVXiff4FN15YaDoItdvhXrfVm-liTeDf-vn=w224-h298-k-no', 'title': 'Burger'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNC4Ebc5jXsbxR67Vq0EDBzNgbmgj2KUY1j63nF=w298-h298-k-no', 'title': 'Cobb salad'}, {'thumbnail': 'https://lh3.googleusercontent.com/gps-proxy/AF-Tc0QzVIpeAJpOBcD7eJCk_7239fM_9huxsUCN8da5PnJNlgshuEwVlZM_d5tcycC__DllFhVp_6QB845-wfMh2e0E8TYZ1DSvTZTU42vMv5ryYCrsUQF5oMQcAoledyXPcfcY1ST09noQSrP1XQPP53wF1lo5Mp7BNwL03C-dC_6vylLfpB2wATNaWVS3KQHROKHHTRU=w447-h298-k-no', 'title': 'Sandwich'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMEgQlPAjoI1x5ZfcpYUiDBJh82r1aqH8yZqnAT=w473-h298-k-no', 'title': 'Comfort food'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOQ7gijpqHXf-WlfAc7x6d_1j_reU9IfqZvWRoB=w473-h298-k-no', 'title': 'French fries'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP4ucUGA2ZSW0w6yNDj1RFtwY0CUBXnr505upxS=w476-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z0j49s5vkW0DNO_yrvEcbg&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=269.7002&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Fast food restaurant', 'American restaurant', 'Breakfast restaurant', 'Diner', 'Family restaurant', 'Hamburger restaurant', 'Sandwich shop']",34.1772791,-117.3325603
Cappadocia Turkish Restaurant,"Cappadocia Turkish Restaurant, 4-5 Newmarket Row, Bath BA2 4AN, United Kingdom",https://www.google.com/maps/place/Cappadocia+Turkish+Restaurant/data=!4m7!3m6!1s0x48718112465c2027:0xefda73cc915cdbf2!8m2!3d51.382559!4d-2.3580542!16s%2Fg%2F1ttyw5pl!19sChIJJyBcRhKBcUgR8ttckcxz2u8?authuser=0&hl=en&rclk=1,Restaurant,4.7,https://capparestaurant.co.uk/?utm_source=Google+Business+Profile+&utm_medium=Link+Click&utm_campaign=GBP&utm_id=Google+Business+Profile+,+44 1225 461946,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPGvdI14mCGzqAYZlXUsxXb9PXwHAGG_FoWoBfM=w529-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNKIVx0Jbq2kn8kReolhIgfkVIShGl78fvL68oo=w529-h298-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMnJ7ndqliZNrnbZL23GhluQecHgnykSTMHxniB=w224-h398-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOygQtDfu1zrLH_8LcvTqw5E8RWZ9uD54Yavne0=w224-h313-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMek7RXc01xpEfqfLbylRq-aFcs-a9z-ytjbyBL=w529-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPootqQwUQ_YV1i9aD4A4XFED-xGRBM4dT-IX-y=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP8s1dnVYzcBIfb1ghDdYQOWn8NtsYmubjw5Vc=w530-h298-k-no', 'title': 'Kebab'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO4UJI46yLJCqoRYtYqwGCaXhBN1w9XQbeEbLYV=w299-h298-k-no', 'title': 'Meze'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPv3S6v-sebHusl5cmZnrq_PvH_fsQAY-0arCgw=w397-h298-k-no', 'title': 'Baklava'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOKNXDygoUO4W7bCfHpzmTnXHX1FfAItFqGJXeu=w224-h298-k-no', 'title': 'Beer'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP_zcWEuWnZXdZffzmEJHZGQyMe0Cpryi2n9dPm=w298-h298-k-no', 'title': 'Turkish coffee'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNopL87XPjrwnENhaZ81ZjF-KjJNLoJN8kYIXmx=w446-h298-k-no', 'title': 'Knafeh'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipODGxZmlSoLcKT4QQxXo1QFXXxsGBsaDRJukJ_d=w528-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x-cWN-lz6Cd9CBQpX1MouA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=264.6889&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Restaurant', 'Bar & grill', 'Cocktail bar', 'Halal restaurant', 'Mediterranean restaurant', 'Turkish restaurant']",51.382559,-2.3580542
El Tio Carlos,"El Tio Carlos, 1649 1st St, Bradenton, FL 34208, United States",https://www.google.com/maps/place/El+Tio+Carlos/data=!4m7!3m6!1s0x88c3176a1de9b51d:0xe7b695b98fafb7b4!8m2!3d27.4838094!4d-82.5623947!16s%2Fg%2F11j2wmmzk9!19sChIJHbXpHWoXw4gRtLevj7mVtuc?authuser=0&hl=en&rclk=1,Restaurant,4.3,,+1 941-201-4610,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM8_s6cgL6kQ2VfTONP9SGSoaPsApflw2Z8jbPy=w397-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNo-rbuADRqK8TLZdMdGG1UEl1MTdssJG0MK48J=w397-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPsXhBNk2nAOzuRuebxzDLfOOIVC4Hfl-97lXKd=w397-h298-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN80F00Qf5FXDpZrjICTLyGrh2-nkQswSX-O5Fu=w397-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPhlN7QspqIfYW4P21NViNcIW2d2BGt9fhSuLlt=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPSDcFq0k4cmWt7RnAzilN4Pn-ryYc9xvehVYSv=w397-h298-k-no', 'title': 'Take-out'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cUmc9CX7DLAKwG2AC5rGBw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=45.90257&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]",['Restaurant'],27.4838094,-82.5623947
Panda Mami,"Panda Mami, 25 Newgate St, Chester CH1 1DE, United Kingdom",https://www.google.com/maps/place/Panda+Mami/data=!4m7!3m6!1s0x487add494da67db5:0xe77ba95a48490a7c!8m2!3d53.1894622!4d-2.8886532!16s%2Fg%2F11c325q9vz!19sChIJtX2mTUndekgRfApJSFqpe-c?authuser=0&hl=en&rclk=1,Buffet restaurant,4.3,http://www.pandamami-restaurant.com/,+44 1244 400111,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNTbT7BmlLMNUhfrwjylsKDBb5xkFuO3JkB7j9K=w449-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMWDhwyRsSDV5jWpx8QfHEUY7yAjRVE2Yp7MWaR=w224-h298-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMfEXK0emjfmllU5HeTvnDX3YQ72S__4f9es2vc=w224-h398-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNqgk38nWngDc0O_elMgRQ5fbMksmQqmI7Jmysv=w397-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOoxOlDQ7s8GvjK7bBq6yiWZV5fIT_iKgsy5s72=w397-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNPJMGzE2ZcuyFQ2Jrfpq7xqmPeolOAJJpM6e_N=w529-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOqqD-royXEL4CeIvOmGbrjnaVOEHx6SJyiwi6q=w224-h338-k-no', 'title': 'Chocolate Fountain'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOGCSaPY6vXCSz14xWB3ztso7VU_OE7Vmo4lglw=w529-h298-k-no', 'title': 'Salad bar'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPUd74p24m6K5UUsDN0nvGpQA7ufz3EXU0OIgBU=w447-h298-k-no', 'title': 'Buffet'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPdaiQD9ipBqR5XPWtkPZILChfou3tOvfK0PraJ=w449-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z6lA3U6e8XAxJnoPCcECPg&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=52.11316&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Buffet restaurant', 'Asian restaurant', 'Chinese restaurant', 'Restaurant']",53.1894622,-2.8886532
Stoneacre Garden,"Stoneacre Garden, 151 Swinburne Row, Newport, RI 02840, United States",https://www.google.com/maps/place/Stoneacre+Garden/data=!4m7!3m6!1s0x89e5af5edbd39f53:0x9ac1609d22b1ea9d!8m2!3d41.4883083!4d-71.315732!16s%2Fg%2F11jvlm81wd!19sChIJU5_T216v5YkRneqxIp1gwZo?authuser=0&hl=en&rclk=1,Restaurant,4.1,http://www.stoneacregarden.com/,+1 401-619-8400,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMx_I9OcoJKJl6FwO6wy307wXkX_PTkyRwDMgcL=w453-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNdTTWUzgMnHpwt-nNZLqW50hRYB3SpRPFLGcpW=w397-h298-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOowxNi4_7K2LV59aqI6lwMl71a40rdOAE18JTq=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOrddZqDkIYcuUOe--WGktYDBcJ-g1bvj2XE0eO=w224-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPRF1fEoM1c8wcw7MYSkmg06b9gC1rYjiwde6qi=w224-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMiVD_Wo4vx61ZqLFEE9QjKyH6Ja_rnJNoE_9YK=w224-h298-k-no', 'title': 'Cider'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNJVq_7wKqtDKCeXPuTd6PVBz9W08WkrR_vSv6g=w224-h298-k-no', 'title': 'Juice'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNvQu44zpwF07wSuxQr8onKf9nY9lO243SpHgwq=w224-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yj5YHHygBU5fy2Nr2QxiCA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=296.20895&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Restaurant', 'American restaurant', 'Asian fusion restaurant']",41.4883083,-71.315732
